STAGE = 21
  JOB66  [95, 84, 94, 45, 47, 23, 78, 68, 88, 26, 86, 98, 27, 84, 92, 25, 25, 90, 31, 83, 69]
  JOB67  [48, 67, 91, 88, 50, 89, 32, 86, 27, 53, 62, 40, 93, 99, 68, 84, 38, 61, 91, 53, 97]
  JOB68  [42, 63, 73, 37, 85, 26, 70, 61, 42, 82, 97, 73, 68, 87, 78, 58, 65, 68, 50, 40, 86]
  JOB69  [65, 71, 80, 22, 67, 65, 87, 61, 63, 46, 89, 86, 49, 74, 88, 40, 29, 61, 57, 70, 77]
  JOB70  [70, 55, 77, 46, 54, 43, 53, 78, 32, 91, 51, 94, 88, 25, 93, 83, 22, 90, 99, 63, 36]
  JOB71  [43, 75, 87, 63, 82, 74, 54, 100, 46, 22, 56, 38, 64, 77, 75, 54, 99, 95, 27, 95, 52]
  JOB72  [55, 62, 55, 83, 99, 71, 60, 79, 51, 92, 90, 44, 82, 26, 25, 97, 48, 99, 23, 38, 91]
  JOB73  [58, 53, 58, 84, 49, 98, 78, 44, 50, 88, 85, 92, 79, 23, 36, 61, 26, 53, 98, 56, 58]
  JOB74  [48, 73, 80, 57, 84, 21, 44, 48, 79, 22, 46, 95, 20, 24, 53, 84, 84, 43, 63, 68, 38]
  JOB75  [72, 97, 99, 72, 35, 95, 66, 85, 34, 95, 32, 55, 60, 22, 98, 55, 44, 41, 80, 37, 59]
  JOB76  [29, 70, 99, 46, 64, 63, 51, 87, 65, 79, 53, 93, 42, 61, 55, 33, 37, 45, 54, 70, 30]
  JOB77  [87, 90, 29, 66, 63, 45, 25, 55, 48, 99, 96, 57, 62, 44, 28, 32, 50, 52, 64, 73, 93]
  JOB78  [69, 32, 50, 76, 95, 91, 82, 47, 59, 49, 36, 62, 94, 53, 56, 51, 40, 50, 87, 25, 52]
  JOB79  [44, 80, 33, 70, 94, 70, 38, 87, 69, 62, 25, 92, 62, 80, 26, 60, 47, 89, 31, 38, 56]
T_START = [1779.0, 1468.0, 1379.0, 1748.0, 1833.0, 1165.0, 1265.0, 1365.0, 1379.0, 1626.0, 1069.0, 1478.0, 1776.0, 1755.0, 1633.0, 1417.0, 1039.0, 970.0, 1129.0, 1270.0, 1656.0]
T_END = [3261.0, 3125.0, 3043.0, 3247.0, 2824.0, 2584.0, 2436.0, 3071.0, 2936.0, 2981.0, 3111.0, 3059.0, 2504.0, 2341.0, 3019.0, 2931.0, 2845.0, 2495.0, 3131.0, 2962.0, 3117.0]
D_RATE = [0.17, 0.3, 0.27, 0.13, 0.1, 0.18, 0.11, 0.26, 0.13, 0.1, 0.23, 0.16, 0.15, 0.19, 0.22, 0.18, 0.18, 0.28, 0.24, 0.19, 0.2]
IT_D = [0.28, 0.28, 0.19, 0.16, 0.24, 0.1, 0.21, 0.12, 0.28, 0.29, 0.25, 0.27, 0.21, 0.22, 0.26, 0.2, 0.15, 0.13, 0.25, 0.27, 0.16]
IDLING_CONSUME = [0.21, 0.21, 0.17, 0.28, 0.12, 0.14, 0.21, 0.22, 0.16, 0.27, 0.24, 0.13, 0.13, 0.24, 0.21, 0.29, 0.12, 0.23, 0.11, 0.12, 0.27]
