STAGE = 29
  JOB21  [100, 32, 55, 58, 95, 29, 39, 58, 77, 92, 75, 73, 29, 22, 46, 46, 67, 37, 22, 57, 62, 81, 41, 46, 73, 98, 77, 70, 42]
  JOB22  [64, 99, 30, 71, 36, 59, 27, 70, 91, 67, 88, 32, 60, 74, 45, 55, 73, 70, 30, 44, 35, 84, 47, 80, 96, 42, 92, 56, 91]
  JOB23  [84, 46, 93, 68, 38, 21, 77, 60, 75, 27, 66, 35, 61, 94, 73, 73, 65, 31, 64, 36, 89, 64, 59, 32, 78, 39, 33, 63, 90]
  JOB24  [98, 50, 49, 95, 63, 82, 43, 28, 43, 43, 34, 96, 37, 74, 60, 34, 86, 59, 38, 60, 70, 62, 92, 38, 83, 27, 94, 27, 52]
  JOB25  [60, 37, 34, 24, 36, 26, 26, 85, 31, 82, 84, 89, 42, 56, 48, 60, 38, 48, 50, 33, 44, 37, 47, 43, 83, 67, 46, 80, 47]
  JOB26  [78, 82, 89, 42, 56, 89, 78, 28, 74, 99, 51, 88, 27, 40, 83, 49, 68, 66, 61, 74, 69, 95, 26, 88, 29, 84, 62, 43, 61]
  JOB27  [46, 38, 81, 30, 55, 55, 63, 39, 42, 93, 39, 44, 29, 40, 75, 47, 44, 81, 53, 75, 99, 74, 77, 31, 58, 20, 83, 29, 64]
  JOB28  [42, 38, 44, 50, 22, 20, 98, 86, 38, 57, 43, 43, 81, 27, 92, 73, 69, 66, 40, 69, 57, 68, 95, 94, 69, 79, 47, 96, 21]
  JOB29  [33, 56, 43, 24, 28, 63, 28, 32, 82, 38, 84, 64, 58, 95, 67, 97, 100, 25, 94, 64, 96, 23, 49, 77, 45, 24, 98, 76, 100]
  JOB30  [62, 33, 55, 32, 94, 92, 72, 37, 20, 90, 26, 42, 95, 92, 74, 20, 80, 68, 63, 29, 86, 89, 36, 97, 58, 30, 63, 35, 93]
  JOB31  [65, 38, 90, 62, 63, 95, 48, 33, 46, 62, 85, 84, 67, 56, 65, 58, 29, 67, 42, 82, 84, 78, 37, 90, 40, 62, 36, 21, 81]
  JOB32  [85, 41, 80, 68, 90, 37, 96, 47, 72, 43, 51, 34, 77, 48, 81, 70, 40, 63, 20, 34, 51, 77, 75, 62, 37, 58, 79, 99, 77]
  JOB33  [63, 35, 37, 57, 51, 87, 43, 42, 23, 69, 67, 41, 57, 47, 29, 50, 97, 96, 47, 26, 33, 65, 40, 25, 43, 66, 57, 56, 99]
  JOB34  [82, 42, 50, 68, 68, 39, 30, 73, 31, 54, 81, 46, 75, 70, 43, 52, 64, 80, 20, 41, 85, 96, 29, 77, 21, 37, 90, 79, 83]
  JOB35  [60, 65, 38, 91, 65, 45, 100, 22, 92, 82, 82, 69, 87, 32, 20, 31, 87, 39, 95, 53, 24, 57, 78, 90, 29, 93, 61, 27, 20]
  JOB36  [61, 90, 54, 29, 24, 72, 32, 55, 55, 75, 30, 76, 96, 27, 35, 50, 98, 88, 28, 88, 22, 36, 72, 82, 31, 87, 78, 48, 83]
  JOB37  [25, 100, 71, 67, 27, 37, 48, 35, 31, 53, 53, 40, 45, 96, 23, 88, 72, 54, 32, 60, 87, 100, 30, 24, 95, 49, 70, 76, 78]
  JOB38  [70, 49, 57, 81, 63, 41, 34, 36, 52, 88, 58, 36, 84, 60, 63, 44, 68, 96, 92, 75, 47, 78, 53, 89, 28, 52, 74, 70, 63]
  JOB39  [91, 41, 28, 72, 48, 72, 56, 60, 83, 57, 96, 41, 40, 54, 75, 24, 28, 78, 50, 78, 86, 44, 44, 68, 98, 36, 90, 26, 58]
  JOB40  [86, 99, 48, 96, 74, 80, 97, 79, 47, 35, 92, 28, 85, 26, 87, 23, 22, 58, 26, 76, 100, 98, 79, 99, 76, 47, 75, 82, 31]
  JOB41  [20, 42, 82, 59, 97, 60, 58, 72, 21, 25, 42, 37, 23, 80, 66, 60, 84, 48, 66, 96, 71, 97, 65, 49, 99, 28, 32, 24, 63]
  JOB42  [69, 94, 91, 100, 28, 21, 99, 78, 78, 36, 60, 72, 28, 100, 61, 84, 29, 38, 28, 71, 35, 57, 69, 45, 23, 97, 78, 93, 41]
  JOB43  [36, 49, 44, 90, 46, 98, 68, 53, 83, 68, 63, 59, 38, 42, 75, 67, 46, 83, 59, 51, 29, 41, 21, 60, 92, 38, 75, 75, 67]
  JOB44  [86, 59, 25, 40, 41, 98, 59, 85, 55, 23, 53, 66, 26, 49, 83, 26, 90, 82, 28, 86, 93, 75, 41, 90, 94, 20, 83, 67, 48]
  JOB45  [36, 22, 92, 66, 25, 80, 47, 90, 75, 55, 81, 96, 88, 41, 36, 99, 65, 96, 48, 91, 47, 33, 75, 91, 64, 87, 40, 66, 54]
  JOB46  [32, 34, 81, 55, 89, 80, 69, 95, 67, 98, 29, 73, 59, 58, 21, 49, 49, 42, 86, 77, 21, 99, 38, 93, 32, 72, 66, 26, 49]
  JOB47  [71, 49, 23, 39, 81, 94, 77, 28, 57, 76, 68, 90, 34, 77, 70, 70, 21, 56, 93, 98, 66, 28, 97, 99, 60, 78, 72, 100, 72]
  JOB48  [52, 42, 63, 22, 66, 98, 31, 24, 86, 67, 93, 75, 49, 88, 34, 45, 22, 58, 92, 80, 72, 55, 20, 36, 56, 26, 98, 36, 46]
  JOB49  [23, 33, 96, 86, 77, 83, 68, 26, 53, 62, 55, 31, 36, 50, 92, 36, 94, 23, 59, 44, 84, 100, 30, 37, 41, 74, 89, 35, 70]
  JOB50  [60, 59, 62, 29, 34, 82, 53, 29, 100, 54, 60, 77, 29, 87, 99, 35, 53, 87, 94, 65, 42, 87, 69, 29, 53, 44, 82, 57, 24]
  JOB51  [61, 70, 50, 77, 59, 97, 88, 82, 63, 76, 28, 92, 80, 43, 70, 44, 84, 26, 52, 81, 68, 28, 65, 60, 69, 100, 62, 90, 70]
  JOB52  [64, 97, 21, 25, 23, 65, 40, 55, 54, 26, 51, 21, 29, 37, 22, 29, 23, 70, 81, 75, 30, 50, 72, 41, 34, 29, 47, 100, 21]
  JOB53  [92, 68, 99, 49, 32, 54, 61, 62, 50, 45, 88, 54, 94, 89, 78, 91, 67, 46, 63, 30, 53, 67, 72, 55, 91, 72, 78, 86, 22]
  JOB54  [96, 35, 56, 70, 65, 34, 42, 67, 91, 98, 39, 29, 94, 55, 39, 95, 21, 24, 39, 65, 22, 94, 41, 34, 52, 90, 38, 99, 30]
  JOB55  [64, 78, 77, 20, 48, 99, 26, 77, 100, 63, 56, 38, 57, 84, 61, 47, 65, 32, 82, 76, 37, 54, 39, 43, 27, 87, 85, 42, 33]
  JOB56  [65, 81, 74, 92, 80, 88, 20, 96, 55, 40, 69, 25, 87, 45, 82, 86, 90, 27, 23, 62, 29, 95, 50, 83, 74, 35, 99, 61, 45]
  JOB57  [25, 38, 68, 80, 76, 94, 58, 96, 99, 66, 94, 90, 74, 54, 21, 27, 96, 76, 93, 26, 99, 68, 93, 46, 89, 34, 96, 88, 27]
  JOB58  [90, 98, 53, 26, 74, 96, 55, 84, 49, 77, 95, 46, 79, 31, 37, 36, 34, 84, 87, 91, 32, 92, 82, 59, 28, 73, 73, 40, 47]
  JOB59  [43, 28, 91, 47, 28, 37, 51, 79, 36, 61, 68, 50, 37, 34, 23, 57, 21, 83, 90, 21, 94, 37, 95, 35, 99, 24, 36, 56, 99]
  JOB60  [57, 68, 53, 33, 74, 49, 35, 23, 88, 31, 62, 72, 23, 94, 58, 59, 96, 23, 83, 95, 21, 90, 98, 55, 66, 23, 84, 61, 86]
  JOB61  [87, 21, 45, 38, 88, 49, 25, 98, 63, 98, 87, 62, 54, 51, 97, 83, 72, 74, 80, 47, 69, 57, 28, 49, 89, 27, 61, 94, 26]
  JOB62  [42, 71, 84, 57, 73, 82, 40, 76, 61, 86, 48, 99, 53, 55, 46, 32, 63, 84, 35, 20, 24, 53, 68, 94, 84, 40, 34, 47, 94]
  JOB63  [21, 47, 20, 52, 77, 60, 64, 47, 30, 41, 73, 92, 24, 82, 63, 39, 82, 60, 93, 67, 39, 85, 29, 92, 57, 69, 91, 71, 67]
  JOB64  [41, 61, 76, 48, 34, 100, 93, 90, 57, 100, 59, 47, 21, 25, 67, 66, 67, 27, 76, 29, 62, 49, 33, 80, 41, 79, 91, 33, 67]
  JOB65  [42, 55, 88, 41, 89, 60, 94, 60, 40, 30, 86, 20, 90, 89, 50, 46, 26, 48, 39, 66, 46, 37, 39, 74, 91, 81, 81, 39, 99]
  JOB66  [73, 65, 27, 22, 92, 96, 85, 29, 89, 75, 75, 87, 71, 54, 84, 70, 78, 47, 44, 70, 97, 98, 41, 100, 43, 27, 49, 96, 55]
  JOB67  [32, 97, 46, 71, 97, 30, 97, 66, 60, 93, 88, 74, 54, 61, 27, 50, 50, 73, 51, 88, 60, 61, 58, 60, 25, 91, 30, 41, 100]
  JOB68  [77, 52, 53, 24, 53, 92, 53, 81, 39, 24, 74, 58, 87, 26, 58, 80, 92, 56, 80, 46, 87, 38, 48, 82, 30, 87, 37, 42, 22]
  JOB69  [70, 44, 45, 49, 22, 31, 24, 65, 100, 87, 44, 26, 93, 91, 94, 79, 89, 40, 78, 69, 24, 86, 98, 71, 89, 87, 99, 23, 52]
  JOB70  [31, 82, 72, 60, 71, 22, 38, 85, 21, 62, 63, 73, 76, 81, 96, 69, 100, 48, 67, 90, 38, 45, 66, 37, 77, 90, 44, 95, 83]
  JOB71  [43, 42, 64, 83, 35, 75, 27, 59, 71, 86, 75, 23, 71, 65, 57, 26, 77, 30, 24, 62, 84, 60, 94, 34, 96, 47, 21, 57, 32]
  JOB72  [85, 75, 71, 98, 47, 55, 39, 47, 20, 79, 81, 99, 45, 21, 70, 63, 27, 39, 35, 20, 93, 62, 41, 82, 40, 43, 59, 34, 33]
  JOB73  [43, 97, 58, 53, 95, 45, 78, 42, 54, 32, 98, 54, 32, 62, 66, 40, 94, 29, 23, 59, 64, 74, 97, 38, 78, 56, 47, 74, 78]
  JOB74  [41, 88, 88, 48, 43, 76, 28, 94, 29, 87, 76, 56, 50, 39, 47, 37, 79, 44, 75, 66, 39, 37, 56, 41, 67, 30, 35, 36, 38]
  JOB75  [49, 82, 53, 69, 23, 28, 93, 80, 23, 24, 37, 54, 63, 78, 66, 32, 34, 56, 71, 59, 39, 39, 37, 21, 87, 39, 71, 22, 30]
  JOB76  [43, 70, 90, 44, 96, 96, 52, 62, 54, 27, 50, 40, 36, 42, 59, 27, 23, 84, 74, 34, 60, 30, 85, 21, 92, 51, 66, 97, 97]
  JOB77  [30, 28, 20, 69, 93, 94, 64, 32, 94, 22, 83, 74, 55, 26, 52, 88, 89, 99, 95, 56, 78, 69, 36, 61, 47, 45, 79, 22, 94]
  JOB78  [24, 30, 35, 52, 93, 42, 100, 67, 58, 74, 20, 93, 63, 97, 100, 56, 76, 50, 84, 78, 33, 77, 72, 25, 95, 57, 43, 87, 47]
  JOB79  [30, 73, 71, 69, 73, 71, 76, 100, 90, 62, 22, 20, 33, 100, 52, 46, 54, 81, 29, 75, 40, 22, 96, 61, 39, 45, 78, 75, 45]
T_START = [1818.0, 1639.0, 1710.0, 1164.0, 1867.0, 1133.0, 1089.0, 1159.0, 1092.0, 1731.0, 2037.0, 1754.0, 967.0, 1175.0, 1292.0, 1152.0, 1535.0, 1560.0, 1708.0, 1015.0, 1869.0, 1480.0, 1569.0, 1156.0, 1803.0, 1542.0, 1383.0, 1652.0, 1098.0]
T_END = [3015.0, 3095.0, 2980.0, 3043.0, 2969.0, 3297.0, 3030.0, 2569.0, 2610.0, 3214.0, 3396.0, 3118.0, 2768.0, 3181.0, 2776.0, 2442.0, 2675.0, 3119.0, 2705.0, 2803.0, 2710.0, 2862.0, 2353.0, 3215.0, 2485.0, 2804.0, 3278.0, 2818.0, 2530.0]
D_RATE = [0.24, 0.1, 0.14, 0.18, 0.19, 0.3, 0.26, 0.27, 0.11, 0.17, 0.11, 0.21, 0.23, 0.25, 0.23, 0.27, 0.2, 0.1, 0.22, 0.26, 0.15, 0.19, 0.12, 0.18, 0.17, 0.24, 0.23, 0.13, 0.14]
IT_D = [0.14, 0.13, 0.23, 0.13, 0.25, 0.18, 0.1, 0.12, 0.23, 0.29, 0.27, 0.28, 0.29, 0.12, 0.2, 0.28, 0.15, 0.12, 0.28, 0.18, 0.17, 0.15, 0.2, 0.29, 0.15, 0.24, 0.15, 0.28, 0.15]
IDLING_CONSUME = [0.2, 0.24, 0.19, 0.24, 0.23, 0.24, 0.15, 0.15, 0.12, 0.2, 0.29, 0.17, 0.26, 0.12, 0.25, 0.22, 0.26, 0.24, 0.17, 0.27, 0.11, 0.15, 0.29, 0.29, 0.12, 0.11, 0.12, 0.17, 0.24]
