STAGE = 29
  JOB43  [83, 68, 65, 79, 56, 64, 90, 88, 35, 98, 98, 49, 40, 49, 64, 31, 79, 85, 47, 21, 87, 82, 52, 67, 58, 32, 58, 38, 22]
  JOB44  [78, 49, 58, 50, 53, 35, 61, 72, 21, 91, 28, 47, 87, 95, 63, 69, 77, 96, 100, 22, 29, 34, 25, 33, 63, 79, 75, 91, 93]
  JOB45  [59, 47, 62, 98, 100, 29, 86, 68, 85, 52, 95, 95, 31, 30, 52, 87, 79, 93, 75, 68, 39, 53, 77, 27, 97, 31, 56, 99, 58]
  JOB46  [76, 34, 80, 48, 75, 97, 76, 23, 28, 51, 94, 99, 73, 60, 97, 82, 77, 64, 20, 97, 90, 33, 58, 74, 32, 47, 51, 92, 65]
  JOB47  [44, 35, 56, 77, 39, 67, 20, 61, 61, 48, 40, 95, 40, 28, 38, 21, 79, 77, 70, 52, 93, 35, 55, 64, 62, 96, 84, 84, 79]
  JOB48  [99, 60, 81, 45, 73, 51, 49, 24, 33, 62, 61, 92, 60, 61, 44, 91, 45, 48, 61, 25, 74, 40, 58, 53, 79, 53, 78, 35, 85]
  JOB49  [97, 82, 59, 87, 24, 34, 56, 79, 95, 51, 36, 32, 87, 73, 23, 96, 44, 69, 31, 61, 97, 62, 31, 75, 88, 71, 29, 80, 59]
  JOB50  [53, 40, 72, 94, 22, 73, 83, 21, 63, 94, 48, 70, 88, 33, 46, 36, 96, 58, 95, 76, 52, 38, 47, 54, 86, 58, 76, 100, 63]
  JOB51  [25, 27, 74, 60, 55, 56, 29, 67, 67, 63, 27, 35, 48, 80, 69, 62, 66, 33, 60, 57, 31, 98, 31, 90, 70, 51, 85, 56, 59]
  JOB52  [81, 29, 66, 94, 67, 58, 73, 75, 61, 20, 72, 95, 96, 54, 44, 51, 90, 51, 67, 59, 70, 22, 25, 36, 57, 74, 75, 31, 88]
  JOB53  [77, 36, 84, 24, 97, 35, 100, 47, 65, 76, 51, 25, 27, 60, 89, 82, 51, 52, 58, 50, 21, 37, 60, 78, 97, 94, 33, 20, 46]
  JOB54  [81, 57, 61, 20, 40, 28, 35, 87, 94, 27, 95, 69, 98, 98, 97, 59, 94, 76, 94, 41, 73, 26, 51, 74, 23, 94, 94, 76, 52]
  JOB55  [88, 63, 79, 48, 81, 83, 84, 46, 80, 74, 82, 35, 65, 31, 65, 73, 29, 55, 28, 90, 43, 49, 21, 31, 45, 76, 52, 93, 55]
  JOB56  [23, 43, 94, 79, 100, 33, 87, 69, 52, 49, 81, 38, 58, 92, 64, 98, 55, 45, 30, 53, 99, 89, 73, 23, 27, 60, 28, 86, 46]
  JOB57  [21, 58, 81, 53, 59, 66, 54, 25, 56, 93, 61, 56, 88, 23, 72, 88, 72, 68, 79, 44, 51, 75, 37, 53, 51, 87, 90, 36, 83]
  JOB58  [73, 75, 47, 79, 49, 48, 40, 49, 94, 40, 91, 53, 36, 66, 21, 72, 99, 61, 72, 72, 60, 57, 60, 37, 39, 70, 30, 23, 70]
  JOB59  [64, 49, 95, 74, 51, 46, 42, 23, 98, 21, 51, 68, 26, 46, 98, 46, 73, 99, 45, 77, 71, 31, 64, 46, 21, 66, 54, 90, 28]
  JOB60  [71, 84, 39, 67, 34, 50, 92, 30, 48, 98, 48, 93, 78, 40, 54, 71, 47, 51, 99, 68, 96, 22, 72, 37, 27, 76, 31, 85, 98]
  JOB61  [87, 54, 94, 100, 34, 38, 82, 71, 69, 57, 49, 99, 91, 99, 66, 32, 41, 90, 32, 37, 30, 81, 49, 50, 32, 31, 78, 64, 89]
  JOB62  [64, 31, 81, 28, 28, 26, 63, 71, 90, 34, 82, 97, 27, 34, 92, 55, 75, 61, 21, 33, 21, 92, 56, 66, 68, 81, 36, 99, 34]
  JOB63  [47, 55, 21, 65, 83, 88, 45, 25, 44, 96, 58, 38, 58, 40, 26, 26, 46, 41, 90, 83, 89, 28, 90, 73, 84, 73, 56, 83, 31]
  JOB64  [93, 39, 36, 99, 42, 95, 27, 45, 25, 30, 64, 96, 22, 84, 90, 66, 34, 45, 44, 39, 89, 35, 60, 25, 94, 82, 71, 41, 92]
  JOB65  [99, 49, 94, 26, 62, 97, 38, 86, 21, 58, 39, 63, 25, 95, 38, 69, 72, 63, 22, 72, 89, 58, 37, 20, 76, 40, 100, 43, 83]
  JOB66  [53, 98, 87, 71, 58, 33, 93, 26, 76, 58, 85, 33, 89, 25, 60, 46, 63, 70, 99, 48, 44, 30, 75, 85, 88, 83, 37, 35, 97]
  JOB67  [72, 46, 92, 52, 63, 80, 72, 41, 56, 67, 34, 75, 81, 69, 39, 52, 45, 60, 28, 81, 60, 66, 94, 54, 26, 50, 36, 41, 92]
  JOB68  [57, 65, 69, 49, 61, 90, 83, 53, 41, 64, 41, 43, 56, 50, 93, 46, 32, 56, 79, 80, 76, 57, 75, 83, 94, 40, 27, 84, 45]
  JOB69  [97, 69, 72, 33, 45, 28, 83, 90, 69, 35, 100, 53, 48, 90, 23, 88, 58, 66, 70, 37, 53, 28, 50, 46, 94, 28, 74, 85, 90]
  JOB70  [37, 35, 49, 87, 39, 94, 81, 49, 99, 69, 62, 66, 61, 49, 71, 35, 43, 58, 42, 86, 32, 46, 95, 24, 88, 82, 92, 43, 77]
  JOB71  [86, 88, 67, 23, 87, 28, 53, 61, 88, 37, 38, 37, 55, 39, 77, 98, 45, 23, 26, 97, 35, 98, 33, 97, 27, 70, 61, 50, 44]
  JOB72  [57, 75, 37, 97, 33, 96, 26, 83, 59, 67, 29, 21, 66, 38, 85, 62, 43, 74, 74, 63, 43, 45, 48, 27, 93, 20, 28, 50, 78]
  JOB73  [63, 35, 85, 26, 39, 100, 69, 85, 76, 51, 39, 65, 43, 94, 53, 89, 29, 99, 92, 92, 41, 87, 82, 46, 32, 24, 85, 25, 94]
  JOB74  [75, 26, 38, 57, 54, 97, 76, 64, 80, 68, 41, 95, 67, 91, 24, 25, 57, 51, 21, 97, 26, 78, 62, 46, 26, 25, 45, 36, 76]
  JOB75  [85, 43, 96, 90, 47, 50, 87, 23, 90, 87, 83, 37, 29, 99, 84, 91, 43, 55, 32, 89, 29, 100, 73, 93, 22, 26, 72, 30, 45]
  JOB76  [43, 100, 86, 79, 32, 98, 69, 47, 92, 95, 27, 76, 43, 60, 50, 61, 38, 84, 28, 21, 33, 36, 92, 83, 34, 25, 26, 41, 71]
  JOB77  [50, 69, 40, 46, 76, 96, 65, 35, 60, 21, 32, 95, 53, 52, 56, 37, 90, 45, 20, 39, 95, 41, 46, 74, 39, 45, 27, 30, 83]
  JOB78  [53, 83, 43, 97, 84, 81, 30, 42, 83, 20, 34, 41, 81, 73, 79, 54, 99, 75, 28, 74, 35, 68, 76, 32, 67, 61, 59, 54, 71]
  JOB79  [52, 44, 43, 52, 99, 98, 74, 84, 92, 27, 53, 78, 55, 33, 46, 67, 81, 70, 84, 42, 84, 28, 34, 98, 40, 48, 48, 38, 70]
T_START = [1825.0, 992.0, 1980.0, 1589.0, 1026.0, 1824.0, 1409.0, 1798.0, 2050.0, 1033.0, 1331.0, 1697.0, 1882.0, 1263.0, 1064.0, 1732.0, 1710.0, 1032.0, 1159.0, 1301.0, 1577.0, 1641.0, 1406.0, 1202.0, 1721.0, 1110.0, 1617.0, 1570.0, 1656.0]
T_END = [3313.0, 2458.0, 3365.0, 2614.0, 2798.0, 3040.0, 3221.0, 2859.0, 2768.0, 2831.0, 3138.0, 2569.0, 2872.0, 2720.0, 2564.0, 2502.0, 2541.0, 2703.0, 2560.0, 2842.0, 3011.0, 2689.0, 2998.0, 2232.0, 3393.0, 3232.0, 2679.0, 2540.0, 3001.0]
D_RATE = [0.16, 0.18, 0.19, 0.15, 0.2, 0.11, 0.18, 0.17, 0.19, 0.18, 0.11, 0.19, 0.25, 0.13, 0.17, 0.24, 0.2, 0.26, 0.3, 0.12, 0.29, 0.11, 0.17, 0.3, 0.27, 0.25, 0.28, 0.12, 0.26]
IT_D = [0.22, 0.27, 0.22, 0.2, 0.24, 0.11, 0.17, 0.19, 0.17, 0.18, 0.29, 0.18, 0.14, 0.28, 0.15, 0.19, 0.2, 0.16, 0.3, 0.26, 0.11, 0.29, 0.29, 0.21, 0.17, 0.2, 0.24, 0.23, 0.23]
IDLING_CONSUME = [0.23, 0.1, 0.1, 0.13, 0.21, 0.15, 0.19, 0.12, 0.28, 0.27, 0.14, 0.13, 0.18, 0.18, 0.3, 0.27, 0.17, 0.21, 0.15, 0.2, 0.19, 0.11, 0.21, 0.14, 0.17, 0.26, 0.18, 0.19, 0.19]
