STAGE = 29
  JOB12  [86, 49, 36, 49, 92, 83, 61, 53, 90, 36, 87, 65, 69, 89, 52, 24, 55, 54, 94, 76, 89, 100, 23, 60, 73, 94, 94, 82, 34]
  JOB13  [84, 27, 73, 58, 34, 63, 74, 55, 59, 23, 54, 94, 31, 97, 92, 82, 53, 78, 70, 25, 99, 52, 93, 54, 38, 54, 74, 22, 64]
  JOB14  [67, 71, 61, 62, 79, 71, 35, 32, 85, 37, 87, 83, 99, 87, 89, 91, 79, 23, 78, 69, 82, 91, 62, 23, 24, 96, 66, 95, 77]
  JOB15  [39, 52, 51, 73, 78, 42, 35, 78, 91, 31, 49, 30, 63, 75, 60, 79, 64, 77, 41, 52, 29, 22, 23, 71, 92, 42, 89, 37, 49]
  JOB16  [58, 31, 84, 84, 83, 58, 81, 25, 92, 81, 78, 46, 40, 25, 46, 66, 21, 55, 34, 72, 85, 82, 59, 67, 28, 77, 36, 47, 84]
  JOB17  [70, 30, 94, 55, 57, 61, 51, 68, 100, 59, 39, 67, 98, 89, 81, 88, 73, 48, 31, 60, 52, 59, 22, 76, 62, 86, 97, 74, 86]
  JOB18  [42, 60, 50, 65, 40, 61, 45, 76, 23, 85, 49, 49, 98, 59, 67, 38, 87, 22, 81, 31, 91, 39, 87, 57, 84, 40, 37, 92, 43]
  JOB19  [51, 41, 58, 59, 72, 75, 47, 36, 67, 93, 86, 31, 81, 66, 76, 65, 41, 85, 81, 25, 61, 28, 53, 49, 36, 59, 97, 22, 62]
  JOB20  [41, 42, 29, 35, 79, 78, 65, 60, 36, 60, 65, 45, 63, 94, 83, 33, 76, 82, 47, 70, 83, 60, 65, 68, 29, 52, 52, 92, 81]
  JOB21  [92, 27, 86, 39, 53, 87, 52, 52, 97, 81, 96, 48, 87, 27, 38, 79, 56, 54, 98, 84, 54, 50, 49, 85, 42, 38, 97, 33, 87]
  JOB22  [50, 70, 49, 58, 75, 53, 89, 34, 25, 49, 36, 81, 94, 55, 21, 35, 54, 45, 27, 31, 71, 80, 63, 52, 68, 37, 67, 77, 20]
  JOB23  [57, 96, 20, 92, 95, 44, 99, 37, 67, 86, 56, 34, 82, 24, 43, 22, 87, 61, 99, 34, 89, 93, 70, 68, 20, 92, 25, 89, 81]
  JOB24  [34, 51, 65, 33, 63, 25, 63, 46, 88, 20, 64, 33, 52, 55, 62, 91, 78, 44, 86, 81, 89, 43, 46, 46, 27, 79, 23, 68, 60]
  JOB25  [33, 92, 26, 98, 94, 62, 23, 92, 81, 71, 62, 44, 22, 65, 97, 50, 64, 25, 35, 55, 67, 37, 45, 66, 56, 31, 82, 88, 78]
  JOB26  [87, 34, 89, 56, 37, 34, 20, 49, 74, 74, 59, 41, 63, 47, 78, 34, 60, 38, 65, 99, 25, 71, 45, 23, 52, 82, 32, 95, 64]
  JOB27  [25, 81, 61, 100, 82, 36, 64, 63, 97, 69, 64, 27, 73, 80, 84, 48, 60, 89, 77, 69, 82, 43, 73, 85, 68, 93, 93, 50, 87]
  JOB28  [85, 87, 66, 84, 72, 39, 60, 82, 100, 63, 63, 47, 92, 93, 88, 66, 30, 94, 81, 95, 52, 31, 81, 47, 84, 83, 68, 56, 47]
  JOB29  [80, 47, 20, 54, 100, 35, 41, 94, 20, 29, 81, 21, 62, 90, 55, 74, 21, 62, 51, 83, 82, 66, 60, 45, 21, 89, 99, 41, 32]
  JOB30  [89, 36, 80, 77, 56, 36, 100, 84, 43, 71, 39, 64, 71, 100, 59, 55, 79, 54, 23, 60, 82, 63, 88, 33, 30, 33, 86, 61, 95]
  JOB31  [97, 71, 98, 83, 45, 68, 22, 71, 72, 92, 90, 55, 48, 96, 51, 81, 22, 50, 35, 27, 51, 60, 67, 100, 90, 59, 71, 36, 94]
  JOB32  [70, 57, 57, 38, 32, 77, 78, 50, 88, 62, 77, 36, 82, 48, 32, 34, 37, 98, 94, 74, 45, 25, 60, 20, 50, 90, 25, 79, 86]
  JOB33  [86, 60, 47, 74, 74, 86, 84, 39, 45, 98, 62, 75, 30, 57, 80, 54, 71, 40, 72, 56, 80, 72, 71, 98, 51, 58, 79, 69, 51]
  JOB34  [50, 64, 36, 89, 80, 72, 25, 87, 30, 73, 99, 37, 48, 52, 50, 75, 91, 25, 52, 51, 28, 68, 81, 39, 52, 81, 72, 62, 44]
  JOB35  [33, 50, 31, 55, 86, 58, 31, 66, 38, 100, 35, 72, 27, 87, 93, 24, 86, 21, 75, 30, 63, 43, 24, 100, 57, 61, 58, 29, 100]
  JOB36  [46, 78, 39, 73, 50, 20, 43, 73, 72, 72, 52, 50, 32, 38, 84, 22, 46, 34, 72, 90, 31, 56, 28, 75, 35, 84, 59, 63, 84]
  JOB37  [35, 90, 66, 98, 77, 27, 98, 50, 34, 23, 83, 35, 24, 20, 96, 69, 45, 79, 20, 78, 27, 93, 87, 29, 77, 46, 78, 78, 52]
  JOB38  [36, 53, 36, 58, 45, 77, 49, 60, 48, 73, 43, 70, 85, 58, 30, 25, 27, 97, 28, 80, 79, 25, 47, 85, 57, 87, 44, 87, 38]
  JOB39  [29, 53, 99, 52, 63, 78, 80, 43, 66, 100, 48, 59, 28, 55, 63, 43, 89, 50, 36, 45, 34, 30, 71, 27, 56, 72, 89, 45, 63]
  JOB40  [39, 31, 37, 71, 77, 67, 83, 32, 66, 44, 56, 20, 48, 74, 78, 89, 60, 38, 29, 24, 33, 22, 48, 58, 77, 39, 79, 35, 46]
  JOB41  [50, 36, 88, 66, 87, 29, 40, 86, 23, 34, 66, 37, 28, 79, 28, 21, 62, 72, 41, 37, 85, 48, 35, 84, 55, 83, 96, 36, 51]
  JOB42  [86, 29, 34, 37, 31, 33, 97, 78, 21, 86, 59, 38, 32, 24, 57, 95, 98, 91, 63, 34, 71, 77, 77, 99, 100, 58, 40, 94, 31]
  JOB43  [37, 87, 43, 26, 21, 52, 69, 52, 54, 99, 81, 66, 48, 82, 92, 78, 32, 28, 22, 26, 93, 34, 81, 44, 70, 75, 83, 35, 25]
  JOB44  [69, 94, 67, 93, 68, 85, 29, 24, 44, 42, 42, 64, 90, 37, 72, 57, 58, 61, 30, 44, 56, 73, 64, 43, 27, 21, 63, 30, 95]
  JOB45  [50, 79, 57, 99, 58, 81, 33, 84, 46, 72, 94, 85, 73, 22, 90, 83, 83, 39, 32, 81, 86, 24, 75, 59, 70, 38, 90, 35, 90]
  JOB46  [35, 60, 48, 65, 20, 65, 65, 94, 82, 52, 56, 92, 48, 37, 37, 22, 76, 24, 79, 58, 61, 24, 93, 23, 42, 99, 64, 20, 37]
  JOB47  [74, 25, 29, 49, 44, 64, 68, 69, 75, 66, 71, 80, 47, 100, 33, 56, 63, 82, 41, 58, 42, 83, 36, 28, 89, 71, 36, 50, 49]
  JOB48  [91, 92, 71, 64, 30, 25, 27, 90, 69, 57, 38, 71, 85, 76, 52, 74, 70, 20, 22, 46, 86, 48, 90, 83, 54, 95, 62, 81, 41]
  JOB49  [62, 90, 76, 23, 87, 53, 72, 66, 23, 50, 58, 41, 47, 91, 45, 59, 31, 85, 88, 56, 23, 48, 28, 88, 40, 60, 63, 63, 64]
  JOB50  [46, 71, 90, 99, 58, 37, 44, 95, 75, 65, 48, 75, 29, 84, 47, 49, 44, 73, 70, 63, 99, 40, 25, 71, 70, 77, 62, 29, 25]
  JOB51  [71, 99, 96, 54, 72, 43, 31, 99, 58, 30, 97, 54, 70, 60, 62, 53, 36, 73, 99, 71, 80, 97, 89, 66, 67, 51, 58, 60, 51]
  JOB52  [100, 80, 28, 43, 70, 21, 21, 91, 79, 50, 93, 59, 46, 75, 49, 28, 40, 77, 62, 26, 99, 67, 48, 59, 53, 81, 72, 29, 68]
  JOB53  [45, 75, 35, 27, 63, 65, 31, 98, 39, 92, 59, 93, 37, 63, 65, 96, 29, 46, 53, 49, 39, 81, 44, 20, 73, 34, 88, 39, 73]
  JOB54  [52, 93, 21, 24, 59, 96, 54, 22, 61, 71, 45, 21, 94, 32, 99, 90, 88, 88, 39, 32, 63, 48, 97, 61, 25, 91, 64, 86, 86]
  JOB55  [81, 87, 54, 51, 38, 27, 27, 46, 55, 59, 84, 99, 41, 95, 77, 50, 48, 60, 47, 78, 38, 89, 51, 44, 71, 75, 29, 82, 25]
  JOB56  [55, 22, 94, 71, 73, 69, 89, 48, 68, 65, 58, 30, 26, 77, 79, 62, 33, 58, 45, 77, 79, 53, 100, 90, 51, 81, 87, 24, 30]
  JOB57  [71, 43, 78, 96, 95, 67, 73, 53, 21, 96, 85, 84, 30, 77, 74, 57, 88, 50, 66, 92, 35, 51, 60, 75, 72, 41, 35, 93, 98]
  JOB58  [61, 52, 51, 86, 33, 34, 35, 92, 97, 99, 81, 44, 78, 72, 62, 97, 51, 83, 89, 91, 69, 34, 52, 79, 42, 73, 56, 31, 34]
  JOB59  [32, 71, 52, 100, 79, 75, 71, 39, 79, 99, 56, 74, 57, 50, 37, 77, 66, 30, 20, 85, 90, 49, 98, 52, 49, 67, 34, 57, 40]
  JOB60  [78, 50, 42, 86, 72, 29, 66, 82, 39, 58, 81, 53, 27, 65, 31, 86, 90, 63, 83, 55, 55, 81, 50, 73, 25, 72, 67, 40, 69]
  JOB61  [88, 47, 91, 55, 78, 67, 76, 73, 60, 34, 25, 63, 20, 33, 52, 50, 79, 59, 53, 38, 85, 86, 25, 100, 45, 94, 92, 96, 46]
  JOB62  [34, 79, 99, 74, 66, 85, 39, 39, 95, 79, 33, 79, 40, 40, 36, 72, 50, 94, 20, 54, 76, 72, 34, 85, 39, 25, 23, 84, 39]
  JOB63  [42, 57, 96, 46, 63, 43, 43, 34, 85, 91, 94, 53, 68, 20, 86, 68, 53, 30, 22, 84, 42, 54, 91, 35, 94, 99, 75, 24, 32]
  JOB64  [65, 20, 21, 31, 20, 88, 100, 20, 27, 32, 23, 76, 38, 48, 73, 35, 98, 61, 44, 42, 51, 84, 96, 30, 37, 54, 71, 33, 69]
  JOB65  [90, 62, 92, 77, 69, 37, 56, 87, 53, 50, 80, 23, 22, 70, 100, 77, 74, 94, 34, 56, 37, 81, 96, 23, 73, 100, 57, 30, 90]
  JOB66  [64, 76, 92, 75, 33, 42, 51, 82, 75, 48, 67, 70, 63, 41, 91, 54, 33, 27, 67, 47, 100, 72, 86, 33, 32, 26, 51, 59, 33]
  JOB67  [41, 88, 27, 21, 46, 81, 50, 72, 24, 93, 46, 35, 78, 40, 24, 33, 29, 88, 79, 25, 76, 62, 40, 29, 62, 44, 26, 23, 24]
  JOB68  [73, 32, 49, 58, 61, 89, 62, 43, 83, 28, 30, 69, 70, 43, 21, 43, 26, 39, 74, 100, 70, 92, 23, 23, 67, 74, 63, 99, 45]
  JOB69  [51, 40, 89, 48, 79, 64, 75, 93, 76, 45, 29, 57, 75, 63, 64, 79, 80, 26, 75, 99, 59, 24, 61, 83, 42, 63, 42, 22, 23]
  JOB70  [28, 85, 83, 30, 58, 36, 51, 23, 41, 83, 31, 63, 35, 46, 90, 49, 29, 63, 79, 57, 86, 41, 88, 62, 58, 92, 43, 71, 34]
  JOB71  [76, 52, 41, 84, 65, 22, 69, 28, 52, 22, 70, 95, 28, 50, 25, 20, 98, 21, 23, 76, 85, 55, 68, 26, 20, 64, 34, 67, 51]
  JOB72  [77, 41, 56, 84, 32, 55, 94, 53, 47, 22, 83, 72, 53, 97, 89, 32, 29, 32, 37, 81, 90, 69, 72, 46, 24, 86, 48, 48, 95]
  JOB73  [59, 60, 95, 49, 89, 42, 46, 56, 50, 51, 52, 77, 68, 41, 97, 53, 20, 86, 83, 76, 56, 92, 44, 64, 47, 51, 80, 53, 73]
  JOB74  [62, 50, 62, 30, 62, 70, 34, 100, 45, 29, 89, 39, 27, 70, 67, 70, 63, 74, 87, 41, 35, 90, 86, 63, 26, 76, 50, 85, 75]
  JOB75  [63, 67, 47, 86, 40, 80, 49, 91, 25, 81, 98, 25, 52, 37, 35, 61, 51, 93, 63, 75, 58, 21, 72, 98, 39, 89, 37, 35, 39]
  JOB76  [84, 92, 52, 46, 38, 28, 40, 54, 93, 36, 32, 97, 92, 65, 20, 80, 98, 42, 47, 97, 64, 61, 98, 63, 48, 50, 86, 36, 38]
  JOB77  [73, 80, 87, 59, 57, 100, 65, 95, 60, 55, 38, 42, 95, 96, 77, 73, 44, 50, 31, 26, 42, 60, 75, 91, 43, 92, 69, 83, 20]
  JOB78  [34, 47, 77, 25, 40, 41, 47, 73, 43, 82, 54, 75, 35, 49, 26, 23, 43, 49, 80, 21, 29, 55, 82, 85, 93, 27, 75, 90, 41]
  JOB79  [66, 97, 88, 76, 31, 68, 47, 92, 34, 44, 74, 73, 36, 38, 96, 36, 67, 94, 54, 37, 87, 77, 26, 64, 80, 54, 43, 69, 81]
T_START = [1957.0, 1597.0, 1893.0, 1533.0, 1110.0, 1502.0, 1174.0, 1073.0, 1740.0, 1282.0, 1684.0, 1346.0, 1453.0, 1439.0, 1975.0, 1795.0, 1568.0, 1205.0, 1764.0, 1332.0, 1801.0, 947.0, 1371.0, 943.0, 1043.0, 1369.0, 1238.0, 1323.0, 1409.0]
T_END = [3033.0, 3243.0, 3301.0, 2874.0, 3040.0, 3145.0, 3115.0, 2536.0, 2492.0, 2465.0, 2675.0, 2782.0, 2859.0, 2877.0, 3545.0, 2716.0, 3040.0, 2410.0, 2533.0, 3206.0, 2966.0, 2698.0, 3351.0, 2924.0, 2565.0, 2790.0, 3352.0, 2882.0, 2489.0]
D_RATE = [0.13, 0.27, 0.28, 0.14, 0.11, 0.14, 0.29, 0.14, 0.13, 0.29, 0.17, 0.19, 0.17, 0.28, 0.15, 0.12, 0.24, 0.25, 0.19, 0.25, 0.13, 0.23, 0.13, 0.28, 0.27, 0.13, 0.3, 0.28, 0.16]
IT_D = [0.29, 0.27, 0.12, 0.16, 0.23, 0.25, 0.2, 0.29, 0.19, 0.25, 0.17, 0.26, 0.14, 0.11, 0.16, 0.13, 0.12, 0.19, 0.15, 0.25, 0.24, 0.21, 0.2, 0.18, 0.27, 0.13, 0.29, 0.29, 0.22]
IDLING_CONSUME = [0.17, 0.28, 0.14, 0.13, 0.16, 0.29, 0.24, 0.27, 0.19, 0.26, 0.22, 0.11, 0.13, 0.15, 0.15, 0.14, 0.12, 0.27, 0.29, 0.26, 0.15, 0.27, 0.13, 0.28, 0.1, 0.24, 0.26, 0.12, 0.18]
